num,id,content
num,id,content
1258,insomniatw,原始人嗎？手機不會拍上來看？
1259,cli6012,不過你怎麼確定不是憨粉去拿 做反串的
1260,thouloveme,是絕對 不是大概
1261,BraveCattle,貼紙設計感是不錯，但沒幾個人會單為了貼紙去排隊
1262,BraveCattle,挺韓的都在說1221他們有50萬人，DPP已經嚇得在找借口停辦罷韓了其實索取點很多，現場要排隊代表平常沒在關心但支持的人不少，去逛街看到湊個熱鬧
1263,EBVirus,代理市長是敢決定人事和政策方向等大事嗎...柯p都說高雄市政一定很多停擺了
1264,MoWilliams,韓粉智商沒有高到會反串==拿貼紙的九成九都是黑我韓導
1265,silentence,剛才在新堀江那邊
1266,sd09090,百萬紅衫軍倒扁2.0
1267,lici0393,韓粉臥底的會想一次拿幾十幾百張
1268,Bonjwa,含導會超嘴硬的啦，例如説都含粉去反串什麼鬼話的
1269,lion3306,什麼時候罷免空心菜？
1270,f860506,我想先去挺韓的反串一下再去看罷韓的罷韓貪食蛇XDD
1271,stocktonty,想罷免蔡就去發起啊 隨時都可以
1272,sumerrain,韓粉：罷韓都是外縣市 高雄人都支持韓
1273,Evitan,很好啊  大家都出來走走
1274,jjfly3360,爽一定會參加！
1275,pujipuji,爽
1276,smileswan,政治上沒有完了這種事情，人人只要有心都是不死鳥
1277,a26573633,高雄人加油
1278,oncemore,我只有投票能回去  大家加油
1279,ucherey,韓粉會說都是DPP包遊覽車載去的
1280,mix5172000,罷韓正潮
1281,tarcowang,拿個貼紙竟然也要排隊，會不會太沒效率
1282,kku6768,就是因韓導和韓粉 所以大家要站出來下架這些擾亂社會秩序又無恥的義和團以正視聽 1/11全力下架~~~
1283,berryc,"所以韓導才要動員鋼舔韓粉啊  急了做錯了惹民怨, 摸摸鼻子就好硬凹還想拚場, 真是史上第一人"
1284,jack0216,韓糞鬧事一定是高雄市長跟警察局的問題啊韓導自己把時間定同一天 怪誰
1285,kenshin333,predo柯韓粉現形lol
1286,Wand,不過含搞不好希望兩方對立情勢越高越好，他好製造衝突，這樣他就能從中得利。
1287,giantwinter,何苦。都用3000e了
1288,lolovero,我也想要貼紙
1289,jim1122,12/21看反韓遊行人數準備笑死中
1290,chioio,就是一群輸不起的人
1291,plice,民進黨拿手的就輸不起鬧事啊
1292,MVPGGYY,國民黨應該是會換別人紅了，韓這次太傷下次要捧紅人時會找別的對象了
1293,acln0816,去跟朱立倫、郭台銘不交惡就夠了韓國瑜請有多遠離多遠
1294,pollux945,都當黨員了，還看不懂這是為了民眾黨好的選舉策略？
1295,wowpoqwow,我怎麼看到柯到處交惡
1296,sumerrain,韓太傷 柯醫生救回來幫自己不就好了
1297,Grandslammmm,本來就不用站邊 反正蟑螂會幫你佔
1298,ecat,好了啦藍糞　師傅都快滅頂了　還想拖他死
1299,s1032kj,支持柯市長票投國民黨
1300,allen0080,國民黨下一個要捧的一定是侯友宜
1301,SINW,我覺得政治人物要有底線和下限 幹 挺韓完全超出下限 我完全反感了
1302,elainakuo,韓國瑜無恥的程度把很多政客都變好看了
1303,quisk,呵呵，看菸粉森77真的很舒服。這一年柯沒讓我太失望。雖偶有疲陋，但還是很讚
1304,zxc70227,其實民眾黨要小心的是 如果還是遊走淺藍淺綠 沒在立院做出自己的成績 那很可能會兩面不討好
1305,stocktonty,拜韓所賜 讓我覺得朱立倫是個不錯的官兩邊遊走在台灣沒有市場啦 都有前例了
1306,qwas5789,柯韓糞你以為是叫假的喔
1307,a4302f,不交惡 得罪蔡 綠 郭 藍 宋 這叫不交惡？
1308,andy2300224,各種蹭是什麼顏色？全雜在一起變灰頭土臉了啦
1309,americ,柯被抹成這樣已經算超級忍耐了
1310,wilson200106,還要全黨人下跪道歉跟解散政黨才行
1311,kuloda,是呀
1312,kuloda,還有派一堆蟑螂抹紅的仇，這個仇，不會結束啦
1313,MVPGGYY,就讓柯去玩吧高雄市現在的執政黨是韓啊，要監督高雄市債務，怎麼不去看韓市府編了史上最高預算?
1314,rgdiao,可是科選上了..
1315,larusa,沒事  票太多  敗一點
1316,wendyayu,監督執政黨錯了嗎
1317,RachelMcAdam,搞政治的不能忍就等這被掃進垃圾桶
1318,oldmangoes,公啥小
1319,ecat,柯糞噴汁
1320,smile0215,"2014年DPP幫柯選上市長,柯應該要跪下來感謝才對"
1321,cores,器捐殺人這種抹黑，的確不該忍，不能忍
1322,chunglee,小英要把總統位置讓柯才會氣消吧
1323,cooldogy1973,其實道歉就可以了，但民進黨只會叫人民道歉自己從不道歉
1324,profiles,全黨北門下跪洗門風
1325,americ,楊蕙如到底是領誰的錢 可能要韓當選才能查
1326,showoo,小菸的姐妹吧
1327,cores,https://i.imgur.com/3S3UsgL.jpg
1328,windom,柯文哲本來就支持卡神啊 北市府預算多少是給楊慧如公司的呢
1329,black205,嘻嘻 給你打WTA你去打假球噁心菸粉什麼時候有點是非沒智慧出來丟臉的知名低能菸粉
1330,atzer2002,那麼會湊 怎麼那麼聰明
1331,CHY5566,什麼樣的白癡會信楊是柯在養？
1332,shields5566,我們台民是柔性政黨 誤作過多聯想
1333,jack0216,個人支持XDDDDD 再被幹柔性政黨要出來了嘻嘻看來大家都很懂TMD邏輯啊
1334,jack0216,黨外打綠器捐 柯糞就說蔡英文 雙標仔
1335,jack0216,蔡英文都說相信柯文哲了可悲柯糞仔
1336,KingChang711,可惜選舉是沒有個人交情的我們黨的戴錫欽選舉也還是支持費鴻泰呀我再說一次 選舉就是戰爭戰場上就是敵人 沒有什麼個人交情
1337,RodrigueZ810,萬用解:柔性政黨
1338,andy8105,謝和弦說的對啊 柯屁XX
1339,tenfu,有夠噁心啦 切起來
1340,RachelMcAdam,現在大概只剩陳醫師沒被切割XDDD
1341,if2,柔性柔起來
1342,MVPGGYY,又切割了
1343,ecat,黨主席開釋囉　師傅個人可以不穿背心幫我們韓國魚站台　純屬個人行為　柔性政黨！
1344,ecat,不穿背心就算個人啦　我們TMD就是這麼柔性黨主席不穿背心應該也可以幫席近平擦衛生紙
1345,ecat,窩草　連TPPGIRLS都去了啊  群體個人行為嗎
1346,lavarslaker,難怪郭台銘 宋楚瑜野受不了他 自以為是到極點
1347,yudeifish,滾，政客
1348,omanorboyo,柯已柔
1349,terminator3,他是一個人去的嗎？不是還帶一排女的？個人？？？不是帶一排人去 這也叫個人名義？
1350,terminator3,某U還要崩潰五年 真爽
1351,terminator3,想太多了 現在看你崩潰到2024 爽
1352,terminator3,辛苦你了 連續崩潰八年 笑死
1353,a410006108,黨主席連下面的人都管不住然後出問題瘋狂切割?
1354,DFTT,不是說穿TMD背心是經過同意的?
1355,DFTT,"哈哈哈 好多""個人"""
1356,DFTT,一人政黨 但是黨員做的事都不干主席的事
1357,cg7123456,哇，柯文哲也會用次元刀耶
1358,cutbear123,切割刀又出場惹
1359,nicholas0406,切割啦 ?
1360,nicholas0406,還唬爛 人家都說有跟你報備過了
1361,gj94ek,柯粉鬆了一口氣 好險切割了
1362,ColiColi,之前還要小英交出戰犯 這人真是政客柯就算2024要出來選八成也選不上 人設崩潰的離譜
1363,ColiColi,我有說2024民進黨穩上嗎 我只說柯選不上而已
1364,ColiColi,為啥要投柯 我可以堅持投綠啊莫名其妙 柯把綠柯粉推走 最好是會回來支持他啦
1365,ColiColi,你爽就好 繼續活在自己的世界吧
1366,starport,客氣什麼 今天都公開挺韓了 韓柯一家親喇
1367,dream99,當初柯也是擁抱為其邁助選的小野，他的立場都是一致的，即便當時民進黨大逆風，柯民調受影響，他也沒因此改口。
1368,dream99,啦啦隊有啥好激動？當初小野還是柯的總幹事
1369,eyeter,算了啦 繼續凹有夠難看
1370,elainakuo,之前還要小英交出戰犯 這人真是政客
1371,acln0816,https://i.imgur.com/gKjD2Hn.jpg連TPP自家的啦啦隊都帶去了也算個人喔？
1372,lmc66,次元刀！
1373,murray,看來是定調只要柯本人沒到就是個人行為了
1374,z23061542,柯悲 又 柯憐
1375,z23061542,挖有未來人民進黨輸定了 XD
1376,z23061542,看柯韓粉一年就崩潰真爽XD
1377,z23061542,2024再說阿 但現在柯韓粉再崩潰是事實穩上1124後大家也說KMT穩上阿 現在呢好了啦政治是一時的不要太崩潰了
1378,skvis,個人交情 誰講的誰負責 定調了 別再吵了
1379,Khatru,連壁如必要時都能割了！不意外
1380,bill750121,藍營側翼
1381,takeda3234,表示柯真的沒在管黨...
1382,takeda3234,柯去站台一下3Q平衡好了
1383,amego2017,戰犯交出來!!!
1384,chinhan1216,柯韓糞一起去吃屎
1385,u5710587,2024民進黨一定死得很慘好嗎2020民進黨都被罵到臭頭了還不是靠芒果乾 2024你還有芒果乾嘛甲咖麥 2024不是國民黨就是柯檔選那個某C不然來對賭啊 看4年後民進黨還會部會那麼昌秋台灣人的忍受程度就八年最多啦就算阿扁也是得滾下台2024怕是某z你崩潰吧為啥 我跟你說啦2024國民黨穩上情況下你們這些英糞還不是得含屎含淚投柯到時候你有種就別投柯啊2024柯已經說要選了 當然可以談那你最好就繼續你的堅持別孬推走？ 別鬧了 那些是已經不裝的現在還是有一堆綠的支持柯你才活在自己的世界吧 整天活在ptt台北治理的很好啊 幹嘛崩潰我又不是活在南部鄉下地方英糞當然說開局怎樣都爛你能期待英糞嘴裡吐出什麼好話嗎郭董是他媽的關係才不出來的他自己都有說整天在那邊造謠柯可是有講過會去站高嘉瑜的台這時候英糞又不嘴了
1386,u5710587,民進黨跟中天旺董見面最有原則了
1387,u5710587,民進黨見旺旺也滿有中心思想的英糞水平也高不到那去跟中天旺董見面有什麼資格嘴別人每次提到見面旺董你麼這群整個裝傻來個敢回應這議題的啦別讓人看沒有
1388,angelliao37,韓柯本一家 嘻嘻
1389,weight0513,馬上切割？
1390,sodes,柯已柔
1391,johnny9667,看八 不要再抹了
1392,fortrees,北連中胡4ni?
1393,joe255118,才2020就在那邊2024 = =智商堪憂
1394,joe255118,台灣政局變化那麼快 先想想明年吧在那邊2024民眾黨這開局玩得有夠爛 還2024= =郭董看你這開局 都不太想鳥你了整天切割雙標挺人家不要的垃圾
1395,SnakeO,次元刀會不會把謝俊州也切掉了謝俊州不是說報備了才穿背心?\
1396,Passion1129,看破手腳的柯
1397,silentence,柯學家蹭失敗 生氣777
1398,chuangtzu,綠打器捐就說跟蔡無關 怎麼現在這件就跟柯有關？雙標蟑螂
1399,s81048112,辛苦柯糞了 繼續吃雙標屎
1400,lasekoutkast,所以陳明義是韓國瑜？那如果去站台民進黨的候選人就是支持蔡英文？有報備但是有報備穿背心？
1401,stocktonty,想不到居然也能看到政治自助餐
1402,a8347x15,次元切割刀切起來！！！！
1403,lolovero,投機政客繼續騙
1404,jardon,笑笑就好
1405,jardon,不爽不要投還真的比欺負清潔人員的強 呵呵至少一個只敢用嘴巴嘴，不敢用行動
1406,Dex5566,沒有原則沒有中心思想的政黨
1407,david624,超越藍綠的爛
1408,pujipuji,偉哉柔性政黨
1409,sd810305,有中心思想啊，哪裡有票蹭哪裡啊，怎麼沒有
1410,qwas5789,柯黨不意外 跟韓糞同一族群= =
1411,helloffx,對面那個不爽不要投也沒好到哪
1412,kevinjang,這ID的貼文實在不意外，這智商很菸糞
1413,k23,不然你要投吳秉叡？
1414,akway,都穿背心了 還個人名義喔
1415,bullace,柯P又在試了 民調降就切割
1416,ahuahala,還以為名義死透，整個又被柯文哲救起來
1417,tom50512,柔性政黨讚讚
1418,RLH,你相信蔡英文真的一無所知嗎
1419,chioio,民眾黨 支持國民黨
1420,chunglee,柯粉:柔性政黨，董?
1421,petesam,切割柯
1422,copycat603,支持可以嘴 不支持也可以嘴 無言既然陳明義那麼爛 柯切割你們應該很高興阿
1423,cursedsoul,明明他一直說人有很多身份，他現在的說法跟小野事件完全一致耶。反觀選舉選到沒人性的民進黨
1424,seavon,你幫韓國瑜造謠高雄負債三千億也是個人交情嗎
1425,jonejone,坐等大選菸粉崩潰 XDDD
1426,worshipA,柔性政黨 沒事兒沒事兒
1427,kadolong,支持小英 撐香港挺自由
1428,duduchiau,這跟小野一樣啊 標準一致也能酸
1429,KingChang711,早就沒有綠柯粉了民進黨已經表示柯粉不要支持蔡英文他們追求票源要乾淨清白
1430,Grandslammmm,蟑螂呵呵
1431,Grandslammmm,要白綠合 不合就柯糞 他媽當蟑真爽
1432,RachelMcAdam,韓有沒有拿補助甘我什麼事，我只希柯黨這種投機人不要過5%
1433,RodrigueZ810,至少前天那是幫韓說話況且壁爐挺韓 不要小看壁爐對柯的影響力 我原本也覺得不可能的我相信一年前你也不信柯會對中那麼軟 有壁爐在就沒有不可能
1434,ST3,斷章取義是蟑螂的工作，真的很北爛
1435,Molester5566,菸粉果然皮皮挫了XDDDD選前之夜韓柯合體 會給菸黨致命一擊！
1436,elick007,跟蟑螂講道理幹嘛 把我這20年民進黨支持者都搞走了綠色蟑螂反正嫌票多對啊綠色蟑螂被說出事實在腦羞為一個月一萬 都可以下跪蟑螂 跟他們認真幹嘛？蟑螂為了一個月一萬 也沒啥蟑螂拜託介紹我一下我一個月八千就好 我保證每天柯糞罵50次
1437,elick007,綠色蟑螂怎不敢說陳菊也是落跑草包是落跑 陳菊不也是落跑 蟑螂怎看到綠共黨就閉嘴不愧是一個月領一萬陳菊明明是落跑市長
1438,elainakuo,投機柯他沒有打蔡???你的記憶是不是只有兩天
1439,cg7123456,被講出事實在腦羞嗎？
1440,lolovero,他就算支持也不會明確講
1441,nicholas0406,為了韓導落跑 不惜拿負債來護航都不演了 二人一彈一唱 哪用帶風向
1442,DreamYeh,覺得選舉補助款被拿沒差的=.= 想想那是你繳的稅..
1443,a654258c,三分之一有點難
1444,Airman1030,幫韓導烙跑開脫還不是在幫韓導講話？
1445,lmc66,大小藍一起滾
1446,phHAR,阿伯才沒幫韓導開脫咧 一定是綠蟑螂斷章取義 想帶風向啦陳菊烙跑所以被下架 韓導烙跑我們要給他機會 真是柯學
1447,glenmarlboro,陳菊幹了十一年烙跑 韓導罵陳菊烙跑然後剛上任就想著選總統 你們竟然有辦法說這是一樣的事？
1448,ecat,不一樣　十一年的惹到師傅　我們更恨她
1449,kaku5217,票投韓國瑜  疼惜柯文哲票投民眾黨  疼惜韓國瑜
1450,knightwww,第一次推你
1451,funwing,推
1452,LTSC1980,推你
1453,RLH,信仰堅強
1454,southes,韓狗感謝
1455,CHY5566,板主都在幹這種事 別指望版風會正常啦
1456,DreamYeh,老柯一般指柯建銘.........
1457,elainakuo,阿北第二任市長是撿到的 以後不會再投給他任何一票
1458,ke0119,是阿背不是阿北
1459,kichyo,所以學姊為什麼排那麼後面說啊
1460,cores,應該是：總統廢票/投宋、政黨立委民眾
1461,windom,你真的覺得哪個花瓶可以當立委嗎 你嗎拜託一下 柯就是吧政治當作鬧劇而已 他出來就是要胡鬧一場而已
1462,RachelMcAdam,柯粉終究要挺KMT的，為何不現在就挺
1463,cg7123456,支持民眾黨就是支持韓國瑜直接這樣講白話就好，別拐彎末角
1464,royroy666,我挺TPP不投KMT  不用帶風向惹
1465,drt35,我腦袋正常，不太可能投民眾黨跟智障國民黨
1466,Molester5566,唯一支持總統票投2號，疼惜柯文哲！
1467,Airman1030,支持民蹭黨就是支持KMT韓國瑜
1468,elick007,支持綠共黨就是支持蟑螂票投綠共黨就是支持楊蕙如
1469,terminator3,菸粉綠畜崩潰 哈哈
1470,oldmangoes,好喔
1471,starport,我覺得可以 師父今天都表態了
1472,nicholas0406,柯韓選前大團結 四一分推
1473,allen0080,哈哈哈哈哈哈哈哈
1474,cores,垃圾都不分藍綠了，柯粉不會投垃圾，懂嗎
1475,cores,無能韓=68席的無能。柯粉投其一都是自虐。
1476,kaku5217,票投韓國瑜  疼惜柯文哲柯韓一家親啦～
1477,heyjude1118,op
1478,gtcb,下架吳斯懷，票投韓國瑜。
1479,kinmengon,柯P這樣.......唉!明眼人都跟韓保持距離 柯幹嘛一直靠過去啊
1480,Bonjwa,松，煙糞被逼得去含導了，笑死
1481,southes,噁心護航韓狗
1482,lilinnnnnn,又在崩潰看了好爽
1483,Airman1030,他就想蹭藍票而已 別想的太複雜
1484,didder,國昌是立委揭案子 當然要記者會柯p是餵鯊魚你要不要看一下整個情境啊
1485,didder,只要柯p內政還是照妖境 就還能打至於卸任後 就要看政黨運作了
1486,didder,dpp主席有三民自耶 柯p有什麼小英口才絕對不是強項 超買忘了嗎
1487,SINW,幹 民眾bye了 我投時力 幹 我要求很簡單 不要挺韓就投民眾
1488,larusa,你怎麼會有柯是在揭弊的錯覺
1489,elainakuo,沒錯 時力至少是拿資料 柯文哲只會亂噴口水 數據還錯誤引用
1490,vincealan,如果柯持續用這種推論邏輯去餵鯊魚整個黨泡沫化也是剛好而已
1491,terminator3,別把檳榔柯跟國師擺一起操
1492,oldmangoes,事實就是 3000億負債
1493,cores,柯的功課都在內政，記者穿針引線讓柯漏風的
1494,SINW,韓粉不要再幻想了
1495,rgdiao,韓若高票落選 也許不是今天這種局面也許會複製阿扁2000年選總統模式
1496,rgdiao,然後覺得被騙的人可能他當總統之後才覺得
1497,rgdiao,andy是說我嗎
1498,drt35,韓粉跟柯粉是不是怪怪的還是根本就同一群人
1499,andy8105,9.2 別以為每個人都跟你家憨導一樣
1500,elainakuo,就不可能的事 也能拿來比
1501,CTHsieh,如果韓導去年落選，現在民調領先的搞不好是韓導。
1502,cg7123456,哪有可能？
1503,drt35,畢竟他這麼噁
1504,cg7123456,他開始在用次元刀了
1505,processior,2016已經幫新黨潘懷宗站過台了妳新來的喔。
1506,amego2017,不怕，韓有鋼鐵韓粉，柯也有鋼鐵柯粉!!政黑一抓一大把!
1507,gogoto990,就一個沒中心價值的人 然後整天嘲笑別人的價值
1508,a410006108,都快變成KMT側翼了 你說勒呵呵
1509,andy02,柯幫誰站台啊？？？
1510,elainakuo,有沒有這一星期變柯黑的前柯粉?
1511,elainakuo,柯粉每次都說只有英粉 說自己是友柯綠粉 不能算柯粉 現在應該有純柯粉脫粉才對啊
1512,Airman1030,TMD就KMT的側翼啊 沒什麼好說的
1513,angelliao37,還沒 這裡柯粉還很多啊
1514,ecat,我看到師傅還是會想吸兩口  能量還是很 夠的
1515,quisk,柯沒柯黑就沒政治能量。在我看來能量更勝去年
1516,windom,腦筋清醒的 都慢慢覺醒了
1517,zoeapezoo,只寄望民眾黨後起之秀了
1518,s81048112,變成噁爛政客就沒用了 跳脫藍綠騙人的
1519,lescholar,離沒有影響還很遠 但早就跌落神壇了
1520,a4302f,小藍嘔嘔
1521,smile0215,"披著DPP的皮打敗連勝文,真是不應該"
1522,chunglee,就說民眾黨是小藍啊柯粉一直否認而已
1523,min66810,4
1524,hammers,呃。。。還好嗎？
1525,kaku5217,柯CF出手了，要再創2018柯韓洪流了台灣要自求多福了
1526,syensyens,看這樣子.....很難了
1527,tim1112,絕對會支持 或者說他不支持韓又能支持誰他不爽英 郭不選且未必真的有合作 又跟親民黨會有選票重疊問題 以消去法來看他當然會支持韓且韓有料也是柯講的 以前就算沒合作關係就也不差了
1528,didder,原來你是這樣的文章啊
1529,Grandslammmm,蟑螂大崩 爽～
1530,ke0119,小藍當然支持大藍，現在不就拼命在幫韓國瑜開脫嗎？他就韓軍側翼
1531,drt35,兩人這麼噁，應該會吧
1532,lmc66,有選票就挺 沒選票就切
1533,royroy666,放棄思考 妳說菸糞韓糞嗎
1534,HsiangFly,已經支持啦 難過郭宋不想理他
1535,CTHsieh,就沒有中心思想。
1536,CTHsieh,其實我覺得樓上講的應該比較接近事實。不過這樣的柯批其實挺自負可怕的。不適合當領導人。
1537,oneyear,想太多，柯黑整天做白日夢
1538,ee4e,柯不是可不可能支持韓國瑜，而是他已經在支持他了，用他的網路聲量在幫韓國瑜緩頰
1539,nicholas0406,現在就已經明著挺了 哪來不可能
1540,windom,柯這個騙子 能力真的很普通 排他性也很強 身邊永遠就是蔡碧如 隨時也都可以切割的 反正每個人都是他的保險套 用過就丟
1541,bluenan,師父還跟阿扁、郭董、公道伯站過 全都沾
1542,sanwan,不會，原則上就是把藍綠搞爛，誰也不支持
1543,chunglee,想太多，他只是韓現在聲勢較低所以幫韓可以打擊蔡，柯只要能拉下蔡都好，如果韓聲勢一樣穩到能選總統的程度就會又看到柯屁開始嘴韓了，因為他自認為他才是最適合的人選，所以誰聲勢好就要踩一腳
1544,u5710587,拜託 看到英糞評論柯就好笑是當你多了解柯啊今天如果柯粉來評價也許還說得過去
1545,lcming,中肯 時力才是可信賴的第三勢力
1546,inb,推
1547,gigiii1134,你是不是有說過柯一定會選總統
1548,amego2017,太刻意  容易弄巧成拙
1549,cg7123456,推薦一個垃圾害慘高雄人的還真敢
1550,elainakuo,國民黨這屆爛成這樣 早該亡
1551,rgdiao,標題如果今年某人夠蠢 差點變成某人
1552,Molester5566,讚啦！唯一支持總統票投2號，疼惜柯文哲！
1553,drt35,贏得被罷免
1554,godog,事實給推
1555,brella,水啦
1556,DreamYeh,網路投票這種可以line群組揪團去投的、換個IP清cookie可無限洗的 居然拿來信中時到底是要多墮落啊
1557,g9911731,子宣好了阿！！原來有其他人搶業績
1558,omanorboyo,有師傅幫忙 反攻號角吹起來!!疼惜師傅師母 票投韓國瑜
1559,omanorboyo,韓國瑜=何金銀 柯文哲=鬼王達
1560,kaku5217,這種在自己網站辦的投票都不用看，隨便都可以作弊，有種在FB或其他平台辦
1561,ericisfish,柯粉+1
1562,cg7123456,年凱又來了
1563,phHAR,連中時都沒100% 慘了
1564,terminator3,九局下棒 代打柯文哲上場 帶領看韓國魚隊反攻第四棒
1565,CTHsieh,有柯批的支持，韓導要逆轉腎啦！
1566,ecat,穩囉！ 90%網友加上師傅的300萬票
1567,allen0080,逆轉什麼，根本沒輸過。
1568,diyaworld,https://i.imgur.com/BIlyq5q.jpg九成中國網民吧
1569,diyaworld,https://i.imgur.com/BIlyq5q.jpg
1570,starport,柯韓合璧 是無往不利 這下菸粉瑟瑟發抖方向帶了一下午 就知道多怕
1571,starport,有柯師父指導 看樣子韓導穩的
1572,Uncontinue,+1
1573,giantwinter,水
1574,bill750121,建議中夭2020若沒選上 2024 繼續捧
1575,bullace,真民調！穩了
1576,f016tw,中時做的喔？  那10%比較值得討論喔！是誰不認為啊？XD
1577,liudwan,網路痔瘡！
1578,ileva3324,媽媽沒教你不能騙長輩？
1579,eric40516200,一成韓粉要再教育
1580,rjaws,基數大概是兩成吧，反智集合
1581,joy462110,為什麼有一成不合群呢，該好好檢討
1582,greenday0827,那個時空希特勒應該是個慈善家齁
1583,royaljing,智障
1584,lion3306,水啦，加油韓！
1585,mattaus,北連中胡
1586,rustic5566,菸粉還不出來讚聲五星市長借錢的最大聲啊 債務跟滿意度成正比有英犬的叫聲
1587,rustic5566,菸粉:就叫高雄人道歉了吧 五星市長耶
1588,brella,這年頭滿意度倒數的都吠特別大聲還有要選總統或是媽媽到中選會的
1589,handfoxx,不是 是這年頭欠債的都特別大聲
1590,andy02,五星？ 哈哈哈
1591,amordelcor,XD
1592,phHAR,五星XDD
1593,didder,五星耶...然後被憨導打爆嗎
1594,bluenan,有狗在叫?
1595,takemodo,花蓮王應該有十星
1596,quisk,抹黑？去年就已經實證負債3000，當我傻啊？笑死人
1597,quisk,五星市長丟城失地，笑死人。哈哈
1598,scott0104,還敢提五星市長啊！傅崐萁、劉政鴻表示
1599,drt35,說實在的，把負債的問題數字攤開來看就好了啊！除非是文盲，對吧柯粉
1600,royroy666,五星市長你還會丟高雄喔
1601,oldmangoes,不要到選舉 才記得現在是你執政
1602,jt13,欠人家錢的最大聲？
1603,ray2501,那就不要批評苗栗，因為苗栗的也是五星只是苗栗的底比較差，現在可以罵了嗎？財政紀律差就是差，不準別人講是什麼意思
1604,Sinreigensou,苗栗也是五星
1605,ihfreud,各位觀眾。 五星市長！
1606,takeda3234,SSR五星市長 誰敢嘴
1607,purue,五星市長丟高雄
1608,devidevi,苗栗也是5星市長
1609,sienco,五星跟欠債沒衝突啊，桃園、花蓮跟苗栗也都五星啊
1610,max0928895,五星縣長小早川秋興表示:幹~
1611,stocktonty,當了10幾年烙跑 VS 當不到一年烙跑
1612,kevinjang,那就快出來說清楚，縮起來幹麼
1613,Grandslammmm,騙神仔你多說點就對了
1614,Oisiossos,http://bit.ly/34nkzvx
1615,sisn,柯酸陳菊，是還沒選舉就在酸了好嗎。
1616,k23,五星笑死XDD 叫她喝口愛河水試試
1617,eterbless,不就是太爛才會給韓上
1618,william7713,高雄敗選花媽都沒責任
1619,freedom168,五星國母
1620,a112102,五星的市長都這麼會舉債嗎？跟苗栗桃園有的比，真的別笑死我了，哈哈
1621,poponana,笑死人
1622,finger99,再騙了
1623,zeuswell,花蓮王也五星，劉政鴻也五星可悲柯文哲不用選舉到，天天被黑
1624,babyMclaren,詐神者
1625,greenart2016,DPP加油！
1626,a19851106,五星還可以被下架?
1627,hat13201,五星是怎麼算的
1628,weiber29,https://i.imgur.com/DrUng4h.jpg韓導4月舉債400億，柯撈仔：有料，繼續罵卸任陳菊
1629,kenyeh001,抹黑？？ 你們又不解釋清楚？？ 然後又開始亂洗，公開透明根本做不到，是被打到痛點了，沒法回應還是傲慢的不想回？？
1630,knightwww,????
1631,abc55643,事實跟抹黑傻傻分不清，再說抹黑沒人比民進黨跟你們養的網軍厲害
1632,CHY5566,不就你們民進黨最會這招
1633,tritonchang,騙神明
1634,nightyao,陳菊舉債至少兩千億以上，不然還一千多億還舉債至少帳面上一千億，網軍很急喔
1635,lion3306,作賊喊捉賊！
1636,cores,鄭文燦也得榜，然後被議會批敗家子
1637,allen0080,宗教信仰不就這樣嗎？
1638,suck9527,柯粉也被CF當智障耍阿，憑什麼嘴韓粉
1639,brella,韓粉本身就是智障才會含糞樓上朋友高明
1640,DreamYeh,我高雄朋友一年就看穿他是詐騙傳銷者了也不是說啥我在黑韓 你去找一支他演講影片 認真聽他發言 其實很容易看穿= =
1641,stocktonty,鬼島到現在還是有人被神棍騙財騙色要看穿這草包不用10分鐘吧??但9.2本來就不是在乎這些9.2是終於找到一個凝聚士氣的自己人
1642,stocktonty,高雄9.2更是悶很久了 韓就像自家人從報名北市長開始就是擺明來鬧的啊我是覺得他也沒把韓粉當智障
1643,greenbelt,為什麼心中充滿仇恨
1644,greenbelt,菸粉好高級 智商好高 都不會被小菸騙 好厲害
1645,elainakuo,台灣很多信眾啊 不同信仰的
1646,oldmangoes,為什麼菸粉被騙多年還不知道被騙？？
1647,linahou,就像菸粉 不都一樣嗎XDDD砍你七天假 你仍然相信是她心中最軟一塊
1648,cg7123456,這跟為什麼柯痞會把柯粉當智X耍一樣難以回答
1649,drt35,北高市長都腦腦的
1650,madeofhonor,莫忘世上蠢人多
1651,glenmarlboro,拎老師咧我google完他的生平 看他崗山造勢說的話就知道唬爛王了 根本就是20年前國民黨老套路 他媽的這種招數竟然在2018年會有人信？
1652,Lakeotter,版上一定有人被憨粉駡不懂事，然後你要求憨粉列出政見執行率，對方卻轉移焦點。
1653,diyaworld,https://i.imgur.com/BIlyq5q.jpg
1654,kaku5217,你這樣影射到柯CF了喔XD票投韓國瑜 疼惜柯文哲
1655,nightyao,那為什麼菜包把全國人民當傻子，什麼事都跟牠沒關係？
1656,acln0816,樓下領10000
1657,cutbear123,8%政黨覺得不投他們都網軍 可悲建議直接調到4500 我受夠低能柯糞了
1658,cutbear123,柯糞屎一直吃 真的不衛生
1659,didder,轉賣私菸賺很大
1660,zerotoall,耶
1661,suck9527,韓粉FB被抄家了，轉進政黑
1662,DFTT,支持提高門檻到跟八卦一樣高啊
1663,oldmangoes,廣大鄉民不爽網軍 跳出來當義勇軍
1664,phHAR,樓下7200
1665,phHAR,反正意見不一樣的都是蟑螂網軍 嘻嘻
1666,oneyear,就是來政黑造謠啊，支持的人太爛無法打正面選戰，只好每天造謠
1667,ecat,柯粉都有超能力感應
