num,id,content
699,s3z15a3z15a,12月了!!不是要公告了嗎
700,kncc31,蓋滑索如何 觀音和佛光設驢人據點
701,leon771170,貓纜 日月潭纜車
702,sumerrain,口頭承諾 白紙黑字呢？
703,n800088,韓總當總統，優先給高雄人一個豪華摩天輪，絕不食言，市長開的支票，當總統給你們通通實現^^
704,ozakiinptt,智商低的柯文哲
705,coyoteY,錢從那裡來?又是熱心民眾捐款?
706,starport,奇怪 我們憨總眼界有這麼小?我建議從阿里山拉到壽山 保證轟動全世界
707,gooho,157柯文哲 V.S 87柯文哲？
708,wukomatsu,有白紙黑字沒？
709,berryc,"高雄人口500萬到了沒??最簡單的政見怎麼不見兌現啊, 百萬韓粉大遷移不就達成了? 又可以對抗罷免勢力 雙贏"
710,Myfun,幹，不是高雄很窮了，還喊蓋纜車，不問一下柯CF 嗎？
711,phoenix99,蓋滑鎖好啦~ 我山區送貨都靠它了...
712,yeay,誰讓韓導看一下鋼彈00，建議蓋軌道電梯直上太空。不要每天只想蓋小鼻子小眼睛的機場、纜車、摩天輪…
713,akuiii,財團已經收不少地了，很早之前就知道某集團要蓋了
714,victoryman, = =  我原本想罵些怎麼 但是算了
715,victoryman,還是罵了
716,cymtrex,柯闢表示讚聲
717,bill750121,務實柯p看法如何？
718,lici0393,一年一千萬，每天三萬人？我老家就在興田村，哪來每天三萬人出入大樹
719,min66810,當我們87喔
720,Fyaoyao,有白紙黑字嗎
721,lolovero,不罷不行
722,arwenlove,等等 這不就在高雄嗎?…你現在身份就可以做啦…打臉自己????
723,jackie0414,垃圾
724,WTF55665566,真的 睡沒睡好 吃沒吃飽 灑尿尿到外面也是蔡的錯
725,americ,難不成你要投60歲辣台妹?
726,aaa11334, https://i.imgur.com/QBqcif4.jpg幫補充蔡英文政績
727,cutbear123,漳和國中數學老師不用負責嗎
728,iPenis,滿滿政黑能量 一定要噓一下
729,kwinner,高雄
730,u5710587,你應該自助加油的 可以省更多
731,shadow0326,幫高調
732,rko1470,一堆人發這種文，難怪PTT素質越來越差
733,s3z15a3z15a,這種文真的別發了...
734,gooho,真紓壓！
735,oldzans,大便拉不出來秘結也要蔡負責。
736,e0936276915,這種垃圾文就不要出來丟臉了吧
737,elainakuo,油價文很無聊
738,clark0816,這是八卦版的優文。政黑不懂欣賞
739,cutbear123,每天罵罵柯文哲是我生活樂趣
740,cutbear123,柯糞超多沒發文在底下狂噓black205 a09什麼的 記得這兩個 狂柯粉
741,americ,3000個帳號清完 還沒清光 感覺目前還有
742,americ,光PTT 不知道有沒有1萬個
743,americ,被檢察官認證的網軍還有人要帶風向欸截圖領1萬的就是網軍截圖領1萬的就是網軍 這篇還有現在有網軍把PTT搞到慢性自殺 還被起訴呢為什麼推文會有人替領1萬的網軍說話呢這次就是網友對網軍的選舉 網友們加油吧抓走? 誰被抓走了? 卡神不是跑了嗎?截圖領1萬的就是網軍 要說多少次呢砍了很多阿 現在還有呢! 你看卡神都跑了呢所以為什麼推文會有人替領1萬的網軍說話呢該不會這篇也要截圖領1萬?
744,americ,我xx歲 我投民進黨 這種好像比較多...
745,americ,網軍是檢察官認證的
746,americ,所以卡神為什麼跑了?喔對 還有賴神認證柯有跑嗎? 所以卡神呢?
747,americ,為什麼推文還有人替截圖領1萬的網軍護航?這讓我非常好奇 他是不是真實的ptt使用者真正的PTT使用者 對截圖領1萬的網軍 應該會不滿才對檢察官起訴就是網軍 所以你還要護航?所以花錢買網軍把ptt搞爛 跟買椅子一樣?所以花錢影響台灣大選 跟買椅子一樣?我就看為什麼有人會護航截圖領1萬的網軍標準變什麼? 我就看你繼續護航嘛居然不認為PTT被截圖領1萬網軍搞爛很嚴重你到底是不是PTT真正的使用者呀?所以現在除了截圖領1萬以外 還有領錢網軍?哦 你就是那個不反對政府養網軍的 早說嘛那你怎麼不搬去中國?喜歡政府掌控輿論那你怎麼不搬去中國?沒人說領誰錢阿 就是這次是網友VS網軍選舉有人說領誰錢嗎?
748,americ,大家不領錢有自己的政黨傾向都ok 但網軍集團領錢帶風向還搞爛PTT這是網友VS網軍選舉某集團都買高登入次數的 蟑螂不會消失的要看是不是蟑螂 看發文次數吧 某ID 懂?
749,americ,別自己幻想了 網軍就是這麼不肯投資發文網軍是低登入高發文? 這腦....這句真是我近幾個月來聽到最好笑的一句話去看看那些領1萬的假帳號ID狀況 很難?
750,americ,沒錯 論述邏輯極差 所以連發文都發不出來發文量低 只會躲在推噓文裡 符合!至於誰符合 我就不多說了...又想起 智障覺青總愛嗆正常人智商 這句話別人都不提 覺青最愛提 結果就是自討羞辱檢察官表示：爭眼說瞎話 厲害了
751,hbk20491,韓粉逆向上國道：怎麼大家走在違規？
752,tim1112,站規沒禁止批評特定政黨吧且砍了這麼多還是認為有網軍 從另一面看不就表示其實不是網軍 而是反對的人就是這麼多再說民眾黨支持度較少是現實 跟各小黨也有選票利害關係 被檢視很正常
753,tim1112,少來 抓走之後你還不是認為有網軍我看就算再抓30000人你一樣會覺得有吧w不是砍一堆人了 砍了之後風向還不是沒變OK要砍繼續砍啊 不要下次又有人說網軍越砍越多
754,tim1112,法院要判決才算 檢察官被打臉的案例可多
755,tim1112,是說我本來就不反對政府養網軍掌控輿論方向本來就是政府應盡的義務至於是誰領錢 這是法院判決定讞才算數
756,tim1112,我也想知道可以找誰領
757,tim1112,錢如果可以買高登入 再多出點就能買高發文 看這哪準
758,DrOGC,一堆垃圾網軍
759,CTHsieh,你不覺得跟柯師傅到處得罪人很像嗎？
760,cores,https://i.imgur.com/cWfSYwz.png 還在假
761,cores,今年就是PTT的美麗島事件，為自由抗網軍抓到的帳號、及IDCC就足以證明了，懂嗎政黑應該也要設個門坎的，言論自由要珍惜
762,MisuzuXD,韓粉也都這樣想
763,MisuzuXD,這篇就柯粉邏輯而已啊 知道自己多可笑了？
764,sd09090,八卦和政黑一樣多
765,ARTORIA,你知道以前黨工帳號就一堆了嗎
766,gogoto990,跟你不一樣的就網軍喔
767,jason748,不挺民眾黨就是網軍
768,ShockG,意見不同就都是網軍，網軍當然多啊
769,rko1470,講不贏就說人家是網軍，科科
770,rko1470,所以只要不投某某人的就都是網軍是嗎？
771,rko1470,只要不投韓導都是網軍唷？
772,rko1470,自爆的算不算阿，咱國民黨的徐議員親自承認藍蟑螂很厲害，可以肉搜警察讓人全家倒楣
773,rko1470,國民黨一定很氣自己養的蟑螂只會肉搜警察，不會帶風向，科科
774,kaku5217,你砍了一個我，還有千千萬萬個我～批柯文只要還在的一天就是蟑螂沒砍完柯韓糞的邏輯就是這麼簡單
775,alexrow,批評柯的都網軍
776,alexrow,之前愛高標準檢視別人 愛樹立敵人 被群體攻擊 怪誰我認同門檻拉高到1500 讓蚵粉也減少點
777,alexrow,趙某a說法 柯不是也被檢察官起訴貪汙?沒跑 哭哭啼啼地而已所以大家標準要一致喔 只看檢察官起訴就算喔對阿 某人也被檢察官認定公款買椅子阿 然後出來哭哭啼啼的 過沒多久就說KMT逼他選台北市長撿到槍後 先確認會不會膛炸 OK?沒改標準阿 不是說檢察官起訴就是網軍嗎那檢察官起訴貪汙買椅子的是不是要同標你哪隻眼睛看到我護航網軍?我只是用你的標準 去同樣認定柯而已啊怎麼標準變了 不是說檢察官認定就是了嗎
778,sd810305,真奇怪，以前s板皇在位時，這裡天天幹dpp，也沒人說是網軍，怎麼民眾黨被幹就是網軍
779,devirnt,又不全是網軍
780,Rex1009,你開逆向說別人都是網軍
781,nnkj,不一定是網軍 罵罵柯文哲是柯黑的生活樂趣
782,nnkj,柯粉論不贏人 只好氣pupu打成網軍 精神勝利
783,legendmtg,只要罵TMD柯P就是蟑螂 菸粉 網軍 1450
784,eyeter,批評台民黨都是網軍
785,logitech2004,現實的風向已經變了
786,logitech2004,那你要不要乾脆改成30歲才能投票
787,poolplayer,只要不投小菸的都是中共同路人
788,poolplayer,是賴神認證的才算
789,a0988864,智商157的粉絲們被罵不會檢討，全部抹成網軍就好，腦袋裝飾用？
790,insomniatw,推文跟個反串的帳號起舞 智商真高
791,rahim,原來只要罵民眾黨的就是網軍呀
792,briareus,應該全面禁止挺綠帳號
793,chuangtzu,反串造謠仔
794,glenmarlboro,你說前一陣子那群「我xx歲 我投民眾黨」「我中小企業主 我投民眾黨」然後發現風向不對後集體刪文那群智障？他們都民進黨派來的對不對？
795,ecat,超多的啦 最大柯黑每天都在電視上講柯糞吃屎然後TMDer就全部吃了
796,tavern,民眾黨自己愛酸人可以 被酸一下就覺得都是網軍
797,kuloda,每次幫蟑螂講話的說詞都差不多，結果被檢察官認證是網軍，笑死
798,kuloda,先被站方認證同集團，又被檢察官認證網軍，還被檢察官認證line群下令，截圖領錢，笑死人
799,kuloda,檢察官可不是只有起訴而已，先有帳號部認證的同集團；檢察官只是抓出一些下令跟領錢的細節而已，不要亂改標準呀想要先亂改標準，再舉一兩個個案的反例，想要偷改概念搞詭辯是吧？少來這套
800,kuloda,可沒人說檢察官起訴就是標準，只是蟑螂不只被鄉民抓，又被站方抓，又被檢察官抓，真的帥到爆，多方認證呢然後偷改別人的標準，想要搞詭辯？不要笑死人啦，這招看二十年了標準就是，又被鄉民抓、又被站方砍、又被起訴，多方認證網軍沒關係，你一個人玩幾百個帳號，這就垃圾幫垃圾搞爛批踢踢辯護的蟑螂粉，我真的嘆為觀止
801,kuloda,門檻設高一點啦，一堆流竄過來的我早就在觀察八卦板跟政黑板的狀況，知道蟑螂之前有先進來政黑佈局，也猜到大概政黑何時會發動1.選前比較接近時 2.八卦限制登入次數時然後也有人進來理應外合啦
802,andy02,反串好玩～
803,Dex5566,民眾黨就是欠噓
804,extrachaos,一堆人柯糞柯糞的推 看了就覺得不爽網軍都該永桶 給版上一個清淨
805,yudofu,不過是一邊的網軍砍了一邊的網軍，檢舉手法高低而已
806,ccc055226,不要跟你想的不一樣就叫網軍好嗎
807,castalchen,因為急了嘛 有整個國庫給你用 再多蟑螂都生的出來
808,shenmue1001,我每天幹譙柯屁罵韓導 原來我是網軍快點跟我說1450要去找誰領啊
809,bill750121,上站次數 7xx 說人是網軍政黑門檻設1500吧 不知道又消失多少
810,bill750121,自己找個爛版 天天po文 練文筆網軍就是低登入高發文啊
811,bill750121,論述邏輯也極差 又補上一個網軍特徵
812,bill750121,建議提高至2000門檻吧 免得讀到廢文
813,zaa0210,比google聊天機器人好玩多了
814,ssivart,這反串我給過
815,phHAR,給我錢啊
816,RachelMcAdam,原來度爛柯的就是網軍
817,bibiwei,"不就證明藍的網軍和中共五毛被抄更多柯去年還派人去幫韓,現在還敢出來嘴"
818,elainakuo,老子我心情不爽罵柯文哲跟韓國瑜 不行嗎
819,wei09955104,那你去當帳號部啊
820,SkyBearV,因為以前版皇時代 根本沒抓到上千蟑螂看看那些被抓的帳號 有沒有心知肚明
821,alans,望眼全是網軍 全是1450  （嗯！知悉
822,stvn2567,他爽就好
823,iPenis,誰都知道他空心菜了
824,cores,雙標，綠共、1450、反紅媒、礦業、實價證明
825,tim1112,2007跟2019國情又不同且蔡當時不是總統 她不需要為那時的自己買單
826,ilanese,執政前後，換了位置就換了腦袋。執政前反ECFA，執政後舔ECFA。
827,Beanoodle,沒事兒，小英好棒
828,rko1470,韓粉好了啦，令人鼻酸
829,greenart2016,放在逐智群，是誰不重要
830,wowpoqwow,顏耀星政見:老農津貼8500。灑灑灑
831,cutbear123,柯糞網軍半夜也能推爆
832,cutbear123,調高到4500阿 一堆低等柯糞亂板拎北在政黑戰setzer時這些屁孩還在喝奶
833,more6,還好吧，沒覺得特別多
834,indium111,去年韓粉24小時霸佔政黑板的時候韓粉大軍到底派了幾班?
835,quisk,你去應徵不就知了
836,gooho,該去看醫生，被害妄想症有時不難解
837,rko1470,韓粉風向帶不起來很急齁
838,crazypeo45,最近沒感覺 但倒是有些大頭轉向了
839,crazypeo45,現在問題是還沒調到1000調到1000後網軍還有地方可以待嗎?
840,crazypeo45,乙太公專政時代啊
841,saiyuki1412,之前有柯粉影射尚市長是網軍半夜回文在洗標題w
842,bluenan,柯糞網軍也回很快卡神一星期洗幾百篇，應該不是網軍都是些低能畜牲在洗的
843,bluenan,八卦提高發言上限，當然全跑政黑來了
844,WTF55665566,去年向心力支那網軍應該是24小時支那除了有正規資訊政戰學校出來的網軍 也有在徵用各看守所矯正機關的受刑人來當免洗網軍為的就是除了系統演算法搞出來的機器人以外 再用人海戰術快速營造網路聲量
845,DarkKnight,去年7200有輪班嗎
846,cores,昨天有個qwe造謠大龍市場非海砂的帶風向文https://i.imgur.com/wbRs5j0.png 就閉嘴了
847,poolplayer,懷念rorobus
848,Skightz,這篇就很多啊 24小時的柯黑網軍也很多
849,u5710587,就八卦版宵禁 通通跑來這邊啦不滿1500的菜鳥網軍通通來了你沒看到最近正黑為什麼排名快速竄升嗎本來就一個小版 現在弄到常常排名前三四
850,americ,是WTF耶
851,americ,網軍買帳號 有錢要多資深的都有
852,LiangNight,"政黑無法,適合練兵"
853,ken0062,也許沒有 但多了很多義勇蟑螂
854,jack0216,勿忘我XX歲投民眾黨XDD 半夜洗爆文
855,Samurai,蟑螂趕到政黑算權宜之計，影響力比八卦小多了
856,MisuzuXD,為啥投民眾黨的義勇軍要刪文？
857,johnhahaha,選前一個月  大加碼啊！
858,diyaworld,所以柯糞軍目前是你值班嗎？
859,pkpk23456,最近一堆沒內容的文章也可以跑到熱門，就知道蟑螂不演了
860,cutbear123,神靈幻想要變柯黑惹嗎？之前不是宣示柯挺韓要跳車？好ㄅ 要求這麼多那我繼續等好惹
861,cutbear123,神靈幻想現在不跳車 感覺要換id惹 以後天天被酸我看這不太好受
862,rgdiao,死魚:..
863,devidevi,恭喜你多無知好幾天
864,ecat,海內存知己　天涯若比鄰
865,ecat,藍底不用羞於表態R  藍底很多人也都反韓
866,Anderson0819,像上次英毛把人都趕走就荒廢這裡一樣然後再繼續一次只要有反對聲音英毛就會出征
867,oneyear,柯又沒挺韓 柯罵陳菊又不等於挺韓柯只是不想讓民進黨贏的太爽 在提醒選民民進黨也不是什麼好東西
868,lavarslaker,承認自己也是藍營的就好 不用再裝中立了
869,lavarslaker,就算他支持 你也會凹成他是戰術考量啦
870,elainakuo,推韓國瑜跟吳思懷出來選 還想要地盤？
871,omanorboyo,師傅99.87%會投韓啦 沒啥好爭的師母則是100%會投韓但柯媽會投小英 媽寶柯0.13%聽話轉向
872,Arthurseed,什麼都推給網軍 你的思考會比較輕鬆
873,wowpoqwow,沒錯，我們要力挺陳明義，力抗菸粉
874,silentence,鬥這麼久 看出推噓哪個網軍了嗎ㄏㄏ
875,s81048112,狂柯粉進化成柯糞了阿 狂吃雙標屎
876,a4302f,國民黨沒網軍喔不知道是那個政客要用網軍肉搜警察柯文哲支持韓導 還敢說不是藍 笑死了 藍粉就是藍粉 柯韓粉
877,lasekoutkast,站台陳明義就是挺韓？想要帶風向？一次打敗所有政黨？以後就只剩下一黨獨大？
878,sanwan,以前的柯粉還讓人尊敬，現在柯糞讓人唾棄
879,oldmangoes,因為八卦門檻太高了
880,Sinreigensou,菸粉才讓人唾棄
881,eterbless,另一邊是不爽不要投的 讓他下去也好
882,momocom, 朋友要少，敵人要多
883,ANCEE,韓粉網軍死透了阿
884,acln0816,柯就算支持韓也不會明講的 你沒機會跳
885,jack0216,韓導誰挺誰倒楣
886,black205,菸粉連翁山蘇橘都支持 真噁心翁山蘇橘==憨導
887,tigerzz3,民眾黨幫陳明義站台 還不是藍的喔？
888,cores,是數量上的噁心，藍綠都有，但綠共太OVER了
889,miler22020,心疼喔
890,kaku5217,泛藍大整合了！韓有料要噴發了！
891,k23,總比吳秉叡勝選好 嘻嘻
892,jason748,藍蛆在ptt沒容身之處很好啊
893,nnkj,小野是對的 對不起 去年臭罵了你
894,kan8634,英網軍就是要毀了ptt呀
895,pujipuji,竟然支持韓就跳槽，網軍滲透柯粉
896,southes,護航韓狗噁心
897,giantwinter,最後一個月動真格了。懂？
898,Sinreigensou,推推 菸粉繼續貼標籤明年一定把民眾黨送進立法院
899,Sinreigensou,讚
900,phHAR,民眾黨前兩位真的不錯
901,rustic5566,菸粉就是靠嘴巴在保台啊
902,rustic5566,呼籲TPP支持者 不要再投藍綠垃圾了
903,rustic5566,你們連公投正名都不敢了 只敢出張嘴要知道民意就辦正名制憲公投啊 每次都在那不支持DPP就是不愛台灣 你們又做了什麼?只想著撈錢 選舉再來炒作好啊 那來討論地球滅亡後要搬去哪你怎麼不討論 你是不是不愛地球是不是不敢提台獨啊?知道台獨是騙人?有哪個候選人政見寫要移民火星嗎www整天在那出張嘴 請問你們做了什麼?好啊 討論出來台灣要獨立 然後咧連台獨都可以丟了 中心思想是撈錢吧講的好像你DPP沒有台獨黨綱一樣怎麼不敢承認DPP為了掌權轉彎啊 中心思想在哪啊趕快獨啊 辦個制憲正名公投很難嗎為什麼不敢辦 在怕什麼?制憲正名有什麼困難嗎你覺得挑釁是因為打到你的痛點啦保護主權的方法就是一直投給民進黨對不對啊菸粉
904,rustic5566,什麼不能說 選舉的時候就拿來喊了啊所以DPP根本也沒要台獨對吧 那他們中心思想是什麼 保衛中華民國嗎www
905,rustic5566,你去問2016年的獨派啊www 代表這些人根本就喊喊而己啊 賴清德有沒有喊過?上台後怎麼轉彎的 不要忘記啊對 統獨都做不到啊 到選舉就拿出來用不是嗎現在要切割深綠的囉新潮流只要有錢賺有位子分就好了 他哪會管你台獨 這就是你們支持的人的理念啊 懂了沒 不要再出張嘴自以為保台了柯P說這是假議題 真問題 問題在於兩黨一個選舉就拿出來用 就跟菸粉一樣買軍武 那馬英九也保台喔?邦交國斷這麼多個算保台嗎中共就算不幫 DPP還不是照賣XD原來馬英九也算暗獨www
906,rustic5566,你放心吧 就算習近平不出聲 兩黨選戰打法還是現在這個樣 這才是最可悲的DPP不會台獨也不會消滅國民黨 繼續拿來操弄騙選票才是他們的最大利益 這樣懂了嗎 堅決挺台獨絕對不能投DPP啊DPP只是拿台獨來騙票你還投他 傻了?我就跟你講騙人的 你還要在那騙人可是有效 明明就做不到 就為了騙票?要幹這種事你去投基進黨就好你現在講的有用 時力這次就第三大黨了往光譜兩邊去是壯大不了的 還不懂?
907,rustic5566,照你的說法 時力現在應該要狂喊台獨啊統獨存在選舉啊 選完後就又沒事了
908,CheDior,這id我有時都覺得在反串了
909,kero2377,柔起來
910,omanorboyo,是說抗中保台有啥難的= =?
911,saiyuki1412,但我覺得他們發言人沒必要嗆民進黨請李旻蔚拿掉蹭英看板是「意圖使人不當選」很像吃余天豆腐
912,larusa,就是前幾天蔡宜芳自爆的時候，我提出來蔡的問題。幹  結果今天所有柯粉都買單，那前幾天噓我嗆我是怎樣
913,larusa,票都灌到民眾 時力吧  其他黨真的搞笑
914,larusa,希望今天辯論賺的夠你們主席花
915,Grandslammmm,一人打爆側翼群 超爽
916,Landius,這戰力……
917,RodrigueZ810,可..可惡 想揉
918,pollux945,柔性政黨柔起來
919,acln0816,柔
920,lescholar,可以投韓國瑜的意思
921,starport,總比四處蹭沒有中心思想的廢物好一大截
922,black205,上面低能粉找到理由投總統了？！ 哇賽好腦菸黨中心不要一直換好嗎 噁心一下什麼時候黨綱要實現啊 先踢掉金孫好嗎
923,arus1230,推
924,jack0216,所以一國兩制不敢講XD一副講幹話 這叫戰力？
925,jack0216,所以一國兩制也是開放態度嗎
926,takeda3234,口號不錯 ，民眾黨政策組才是主力。
927,incbixcrazy,推
928,z23061542,揉性政黨  柯以揉  XD
929,jasontime,講得很好 民進黨喊老半天也沒獨立阿
930,krufamine,繼續柔啊 2024柯屁出來選你們最好繼續持開放態度
931,stocktonty,講這真的很奇怪 因為不可能明天就結婚所以情侶交往都別討論要不要結婚?因為也不是講了就會懷孕 所以不用討論要不要生很多事都不用討論了因為不會馬上發生
932,stocktonty,可以討論啊 不然怎麼會有人說火星XD可以不參與 但是說不需要討論很奇怪尤其是說不需要討論並不是你確定答案因為大家都不知道明天所以不需要討論是你先丟梗的 又不是政客丟的
933,stocktonty,還在台獨喔?獨派已經跟英派分道了不是看不爽的話 獨也罵 不夠獨也罵用挑釁的語氣叫別人不要挑釁 XD不可以挑釁別人 但我可以挑釁你這次我沒有要投民進黨 三張都沒
934,stocktonty,開放一個要侵略你的國家來念書跟買房就像香港人一開始也不覺得有感
935,poeoe,這戰力會不會太強啊XDD
936,poeoe,有這種戰力 接下來一直論述政策就很夠了
937,poeoe,這種辯論場合 真的是非常適合民眾黨發揮戰力
938,poeoe,民眾黨不分區一堆強者啊 民眾自立 改變台灣!
939,fortrees,等到真要選總統時就柔不起來了底下一堆自走砲
940,ANCEE,猛在哪裏XDDD 柯粉不要再瞎捧嗎
941,u5710587,民進黨講老半天台獨最後變成中華民國派 這是不是柔性政黨 我記得民進黨剛性政黨啊民進黨哪時候柔性到變中華民國派了英糞那時候柔性到中華民國也可接受了今天全面執政了 還在那邊孬到底英糞有什麼臉指責別人啊你最厲害你最行 那你來做啊孬在那邊還有臉指責別人
942,logitech2004,柔性政黨（x）政壇洗白器（o）講白了就是小英真香
943,logitech2004,小英選前就說維持現狀了，誰敢講台獨先被美中處理
944,logitech2004,假如dpp辦台獨公投，就是挖一個陷阱給中共武統那真正意義上就是統派，台獨一向只能做不能說所以dpp根本也沒人敢講台獨了，還在那邊，台獨一向是支持者在講的
945,logitech2004,什麼時候在講台獨？？現在不都中華民國台灣嗎？2016蔡就是說維持現狀我才投他的，難道有人認為可以台獨才投蔡？
946,logitech2004,這件事就不是非黑及白的事情，你怎不說台灣怎麼還不去統一？現實就是統獨都做不到，只能維持現狀三民主義統一中國呢？騙了台灣人有沒有一甲子了沒有轉彎啊，一直以來就是維持現狀啊台獨都是深綠的在講的，你以為新潮流有膽講台獨嗎？阿就沒有在講哪有什麼拿來用，邏輯不通也現在主戰場是一國兩制，因為元旦習近平確實有講嚴格上來說，現在只有反統，也沒有在講要不要獨柯屁也講了，這是個真問題不是假議題，確實存在不是嗎保台實際動作就是買軍武和日美聯合啊那你有沒有想過為啥可以用，因為就是中共確實存在啊，你要氣的不是dpp是要氣中共為啥要幫dpp賣芒果乾呀XD習近平就是元旦講一國兩制和香港問題幫dpp助選呀，怪人家撿槍那你中國幹嘛丟槍？馬英九在對岸網友看來確實算暗獨勢力原來你不知道喔XD當初馬英九買軍武被五毛罵，你不知道齁中國網友早就說了，中華民國就是暗獨，dpp是台獨，不給中華人民共和國統治就是台獨，就是習近平讓kmt連92共識都沒得用，dpp才能撿槍啊
947,logitech2004,統獨之爭永遠不可能停的，要消滅dpp最好的方法就是直接台獨，讓他們沒槍用，或是直接統一，台灣不給選舉，不然永遠dpp這把槍就是好用所以痛恨dpp的，應該要堅決挺台獨才對吧？這把槍就是有用啊，為啥呢？因為中共確實存在，這種東西根本假不了tmd要消滅dpp就是力挺台獨，這樣邏輯有懂嗎？你是不是聽不懂啊，就算dpp現階段不講台獨還是有票，阿就是因為中共啊，還在台獨你要怎麼說服大家說中共不會想介入台灣？中共一日不除，在有選舉機制的台灣dpp就是吃香，就跟美國到現在還有人在打俄羅斯介入選舉一樣，這種東西永遠無法忽視啦，台灣有老美進步嗎時力黃國昌也沒講台獨，你就知道根本獨不了也統不了，他只能大紅媒，所以說台獨就真的只能做不能說啊這種事情根本不可能去忽視它，你只能暫時去無視他，所以柯屁現在沒選總統當然可以這樣講這都是選舉策略，你還真的以為統獨不存在喔
948,logitech2004,我反而覺得內政kmt也不會打，是證明內政誰來都一樣嗎？以前根本統獨打不起來，今年是真的習近平幫dpp助選直接把kmt92神主牌拆掉，是要幫台灣獨立嗎？
949,logitech2004,今年真的很難洗成假議題啦，之前馬英九那時候中國政局穩定，友中牌才好打，習近平那個操作真的很棒
950,logitech2004,國民兩黨都不敢碰這塊，真的在台灣國家正常化方面只有新黨和一邊一國有清楚表達，要不就統獨乾乾淨淨一次弄好
951,dy2012,這種統獨假議題的言論只會害死台灣
952,kuloda,推一個
953,zaqw641125,這套話術不就學老宋的嗎
954,kreator666,你們民眾黨候選人能不能不要蹭小英阿
955,luckywind,推
956,dream99,"推,腦袋真的很清楚"
957,weiber29,https://i.imgur.com/kUvkbiI.jpghttps://i.imgur.com/w5pRVxE.jpg沒有中心思想政黨是撈性政黨
958,showoo,真的有料
959,andy02,張滿有戰力的
960,ghghfftjack,側翼圖文作家又來了
961,route22,連總統都不用表態的政黨還選個屁不分區感覺上TMD根本就不在乎誰執政 反正他們負責裝清新 專職酸言與反對
962,route22,壁爐說要投廢票 7路說開放 到底要怎樣?中國擺明想影響你 TMD就裝瞎看不見蔡英文維持現狀 TMD就抹屎說她想台獨
963,cynric717,推，超討厭二分法的
964,lppllp123432,民眾黨才是最棒的黨
965,MisuzuXD,其實只有他這樣想根本沒用 柯師傅本人就跟他說法不同了
966,MisuzuXD,泛藍陣營都一直叫囂快點台獨啊 但小英上台以來根本也沒說過要台獨不然你以為那些獨派氣到跳腳是為啥
967,MisuzuXD,小英根本就是直接執行柯說的台獨只能做不能說 結果柯粉一直捧啊北好務實柯根本啥屁都沒做只出一張嘴
968,ivan710110,芒果乾好賣嗎
969,terry1020,支持民眾黨，支持阿北
970,tom21128,為ㄎ追求最大政治利益才是TMD的ㄎ學價值 才是新政治 懂?
971,thouloveme,push
972,mino05510,壯大自己是好啦，只是中國也不傻，也不會眼睜睜看著台灣壯大，中國的目標還是希望台灣回歸啊。今年只是中國踢到鐵板美，明年川普不一定當選，下年之後可能沒有美國幫忙的話，台灣才真的要面臨統的狀況
973,hitmd,推
974,victoryman,推
975,libur,可悲民眾黨，柯文哲這個垃圾
976,johnhahaha,推
977,Nighty7222,ㄏㄏ  然後挺含蛞蝓  柯糞快來護航喔躲在這啊
978,nnkj,抗中保台要靠民眾把 親共政黨 淘汰掉阿這才是民主國家的正辦
979,nnkj,張其祿也認為中共威脅台灣是事實阿
980,jonejone,蟑螂假日要加班嗎? XDDD
981,jaeomes,這輪調就跟柯p一樣啊…只是講的很漂亮而已
982,yksix,推
983,flying25,一個正常的人
984,mattaus,https://youtu.be/ldH4gwamSn0王世堅真的是先知
985,cooldogy1973,如果說要結婚結果討論30年基本上結婚也是假議題
986,funwing,推
987,daster,張教授講到那題的最佳解，真的優秀，直接嘴爆綠黨
988,pokemonoxo,其他根本來舉球的，尤其某側翼，整天只會喊滲透，然後呢？然後就沒有然後了
989,j0928,推
990,wallace0806,阿北今天上阿宅節目有提到，民眾黨中心思想：財政紀律與國家治理
991,usaku,因為柯個人討厭新潮流，所以投紅統吳斯懷沒關係
992,usaku,論述清醒個大便
993,miracle1215,菸粉又要跳腳惹
994,f222051618,專業回答
995,tony01629,讚！論述清楚！台灣需要這樣的人
996,gl6mp6,笑死了，一群拉基在正黑集體打手槍，現實民調不到10趴的賤雞全部集中在這個垃圾版了XDDDD看政黑還以為檳榔渣黨要50趴了
997,mamamia666,推
998,problems198,推
999,tarcowang,柔性政黨，支持一國兩制也是開放態度
1000,willtaiwan,啊柯不是也講一樣的話嗎，為什麼張講就沒網軍噓啊
1001,e12518166339,柔性政黨的國家治理，對核能是什麼
1002,babosa633,推大將+1
1003,bearsea,推
1004,molsmopuim,監督藍綠 票投時力！
1005,kadolong,支持小英 撐香港挺自由
1006,kaede0711,笑死 根本檳榔話術人家問你政黨態度，你一個不分區候選人說個人反對，還一堆人高潮，連政治ABC都在瞎鬼扯你的不分區是投給政黨不是投給你，誰管你個人態度啊
1007,Myfun,票投國民黨，未來中共管，被殺變自殺，台灣變香港！
1008,fqsuperman,dpp的官可是很討厭勞工放假的喔，還叫大家不要支持他們
1009,duduchiau,幫畫重點：壯大自己才能獨立
1010,ZOTA15,民眾黨不分區沒一個是弱者啊！
1011,lilinnnnnn,推
1012,GodsRevival,這種口條也叫猛？是智商有多低啊
1013,CHY5566,張教授又把英粉氣哭了壞壞人家再怎樣都是教授 柯黑有念過大學嗎
